Column0,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,WeightedSum
0.1678,0.3958,0.02292,0.12366,0.6816,0.251,0.7114,0.349,0.0683,0.512,16.66
0.7085,0.5522,0.08594,0.873,0.1271,0.368,0.486,0.8394,0.677,0.1929,21.64
0.3347,0.2434,0.6914,0.878,0.02676,0.163,0.434,0.541,0.5903,0.3164,19.14
0.0757,0.252,0.9956,0.2927,0.799,0.10626,0.762,0.9395,0.439,0.862,29.27
0.6826,0.76,0.00897,0.7124,0.3127,0.9575,0.476,0.931,0.648,0.3398,26.56
0.3713,0.7393,0.5947,0.7227,0.4763,0.9585,0.0735,0.07904,0.3677,0.6963,21.0
0.2664,0.295,0.7876,0.68,0.855,0.343,0.291,0.3384,0.8926,0.846,27.92
0.522,0.4177,0.8726,0.2822,0.906,0.677,0.62,0.9136,0.2595,0.754,29.0
0.3616,0.798,0.3396,0.04248,0.4932,0.47,0.2211,0.4778,0.7334,0.7437,23.16
0.964,0.995,0.4,0.655,0.7495,0.08606,0.6035,0.2246,0.722,0.5186,22.83
0.02133,0.837,0.1549,0.3684,0.1324,0.1777,0.05984,0.547,0.812,0.3228,17.27
0.0291,0.4536,0.6836,0.2915,0.1415,0.8667,0.07385,0.0569,0.569,0.2118,14.89
0.3867,0.1821,0.543,0.465,0.6973,0.3606,0.02386,0.2812,0.0718,0.1733,11.5
0.779,0.7246,0.4246,0.07935,0.6963,0.153,0.4954,0.1243,0.7173,0.7637,21.81
0.12476,0.2544,0.6714,0.1932,0.1422,0.65,0.5557,0.896,0.4998,0.7344,26.2
0.12213,0.5044,0.1169,0.03934,0.8823,0.8066,0.03198,0.571,0.00499,0.3193,15.52
0.821,0.981,0.3323,0.769,0.0937,0.424,0.71,0.583,0.4,0.3293,20.95
0.2747,0.577,0.976,0.6123,0.0852,0.4072,0.3247,0.0813,0.1838,0.4397,14.69
0.657,0.5317,0.518,0.01831,0.564,0.8066,0.1195,0.01497,0.765,0.8677,22.66
0.6333,0.867,0.7886,0.2081,0.354,0.03366,0.1044,0.9106,0.731,0.504,22.03
0.9443,0.5425,0.692,0.03818,0.6763,0.986,0.3445,0.4338,0.8726,0.1644,23.23
0.5513,0.9805,0.9756,0.007126,0.7397,0.532,0.697,0.976,0.424,0.908,31.16
0.697,0.2903,0.5566,0.9214,0.725,0.5117,0.4573,0.8965,0.2556,0.854,28.38
0.9165,0.643,0.631,0.01417,0.6855,0.98,0.279,0.2186,0.838,0.345,22.61
0.906,0.2688,0.000604,0.5415,0.06793,0.3765,0.2622,0.6797,0.689,0.662,21.84
0.837,0.565,0.591,0.839,0.7915,0.197,0.4016,0.2389,0.9697,0.2634,22.62
0.3242,0.541,0.1943,0.7637,0.7563,0.447,0.7607,0.02165,0.3928,0.3823,19.78
0.6074,0.56,0.3892,0.6055,0.9287,0.973,0.751,0.171,0.6284,0.95,31.02
0.02979,0.2104,0.6123,0.603,0.06107,0.826,0.1112,0.589,0.462,0.6104,21.6
0.972,0.4548,0.417,0.956,0.52,0.8784,0.06793,0.778,0.05954,0.01923,17.12
0.413,0.4165,0.3118,0.529,0.2424,0.9937,0.934,0.3682,0.1882,0.804,25.48
0.2854,0.8247,0.5586,0.2786,0.9985,0.984,0.864,0.3577,0.639,0.0222,24.69
0.775,0.4744,0.908,0.925,0.6377,0.2668,0.295,0.5024,0.6826,0.873,27.56
0.1573,0.9683,0.977,0.527,0.2622,0.4082,0.08856,0.4756,0.1035,0.884,20.23
0.688,0.7666,0.901,0.02017,0.1628,0.5093,0.8623,0.7573,0.5186,0.6094,25.94
0.2476,0.1593,0.2003,0.513,0.847,0.07745,0.8726,0.732,0.04236,0.4153,20.31
0.3352,0.3376,0.1403,0.512,0.6045,0.3809,0.3499,0.5093,0.06018,0.3396,15.68
0.5557,0.2544,0.2754,0.6426,0.0518,0.9595,0.737,0.208,0.6196,0.9614,27.22
0.009735,0.7974,0.911,0.963,0.4243,0.2537,0.57,0.9927,0.8037,0.4368,29.2
0.8423,0.7275,0.04626,0.3486,0.5977,0.4893,0.09894,0.1876,0.56,0.4773,17.39
0.473,0.517,0.7275,0.159,0.879,0.87,0.5586,0.0912,0.4668,0.2172,20.0
0.9043,0.655,0.1976,0.42,0.5386,0.715,0.9717,0.3174,0.4302,0.3625,22.8
0.9175,0.787,0.3066,0.4478,0.6396,0.1553,0.03525,0.000793,0.3333,0.8687,16.78
0.664,0.3147,0.795,0.7456,0.4973,0.5,0.1915,0.159,0.0615,0.7163,17.83
0.9907,0.05646,0.5913,0.16,0.5146,0.486,0.875,0.04752,0.6255,0.7676,23.7
0.865,0.9697,0.10657,0.465,0.3079,0.827,0.4001,0.02551,0.1324,0.4841,15.945
0.379,0.579,0.5234,0.9126,0.3643,0.9253,0.559,0.7524,0.2764,0.533,26.08
0.713,0.0926,0.606,0.9478,0.8745,0.1614,0.4758,0.0635,0.995,0.05142,20.17
0.673,0.1675,0.856,0.663,0.993,0.8755,0.905,0.759,0.292,0.4827,29.64
0.797,0.2073,0.886,0.3923,0.1577,0.421,0.9214,0.7075,0.2632,0.5537,23.47
0.1392,0.1122,0.2267,0.5767,0.5605,0.2644,0.834,0.875,0.4692,0.4282,24.6
0.02826,0.1797,0.8384,0.05634,0.0631,0.6943,0.061,0.4263,0.511,0.02502,13.414
0.4136,0.9536,0.759,0.5654,0.284,0.663,0.828,0.5293,0.4387,0.0233,21.02
0.657,0.2522,0.2615,0.677,0.519,0.0681,0.837,0.9917,0.6064,0.2103,23.94
0.4036,0.588,0.5576,0.1235,0.755,0.001897,0.9277,0.629,0.3064,0.536,22.34
0.622,0.06744,0.2715,0.06335,0.5537,0.6714,0.3923,0.797,0.0211,0.3772,17.88
0.9917,0.3127,0.4788,0.4573,0.9097,0.508,0.5986,0.4707,0.01319,0.7925,22.94
0.3325,0.1074,0.5195,0.913,0.893,0.3762,0.5,0.1321,0.987,0.5977,26.53
0.3032,0.4058,0.1409,0.2808,0.304,0.246,0.5654,0.1114,0.673,0.0721,14.18
0.4438,0.51,0.704,0.9287,0.801,0.5796,0.4495,0.5137,0.2319,0.0492,19.39
0.2416,0.9966,0.3599,0.8335,0.7397,0.0647,0.622,0.9517,0.88,0.8145,32.25
0.891,0.7446,0.5127,0.1259,0.04813,0.9214,0.1547,0.132,0.8486,0.6504,21.44
0.00396,0.971,0.8247,0.732,0.2603,0.4648,0.4246,0.346,0.1147,0.7666,20.97
0.1699,0.474,0.7573,0.221,0.1687,0.7886,0.6074,0.2336,0.6333,0.535,22.44
0.1995,0.8447,0.5947,0.627,0.5747,0.1864,0.1893,0.04398,0.495,0.04074,12.914
0.6196,0.6025,0.8354,0.4756,0.5312,0.12146,0.7583,0.8237,0.1499,0.4192,21.72
0.175,0.7847,0.05594,0.12024,0.2032,0.3662,0.1442,0.2468,0.02037,0.0902,7.47
0.8237,0.3855,0.4119,0.582,0.334,0.4802,0.2795,0.1786,0.4954,0.3616,16.84
0.9146,0.0712,0.11725,0.4355,0.0831,0.738,0.9595,0.8364,0.02315,0.8115,24.73
0.4514,0.03177,0.941,0.995,0.6387,0.9956,0.01927,0.4407,0.477,0.4968,23.92
0.8135,0.9937,0.3352,0.4314,0.64,0.5894,0.1887,0.0332,0.4966,0.371,17.14
0.488,0.3555,0.236,0.825,0.5454,0.3118,0.4556,0.61,0.7935,0.615,25.94
0.9067,0.5605,0.02534,0.05554,0.5396,0.4138,0.2976,0.519,0.309,0.4177,16.66
0.574,0.1486,0.7017,0.324,0.9966,0.7373,0.8203,0.3093,0.5127,0.1436,22.67
0.01588,0.6836,0.4985,0.7964,0.076,0.6064,0.4485,0.617,0.4148,0.61,23.22
0.5977,0.1697,0.8936,0.2808,0.6953,0.6494,0.719,0.2288,0.3782,0.9663,26.47
0.816,0.3955,0.5664,0.282,0.57,0.692,0.2754,0.7637,0.937,0.2153,24.55
0.722,0.9053,0.06995,0.5366,0.3027,0.561,0.8105,0.2957,0.7305,0.3635,22.72
0.5093,0.4104,0.8,0.763,0.0462,0.9575,0.8438,0.785,0.5625,0.5957,29.69
0.7227,0.504,0.682,0.8364,0.3882,0.7065,0.7485,0.949,0.911,0.7583,34.72
0.9136,0.5728,0.8794,0.6094,0.1912,0.9478,0.4282,0.1879,0.3403,0.3647,19.55
0.7393,0.2515,0.626,0.9946,0.907,0.8936,0.843,0.911,0.818,0.562,35.62
0.583,0.513,0.8853,0.03983,0.7886,0.4685,0.411,0.5156,0.12225,0.9224,23.25
0.12463,0.06384,0.04144,0.3086,0.11163,0.842,0.3684,0.64,0.488,0.382,19.77
0.8613,0.9463,0.454,0.1555,0.7827,0.941,0.5146,0.4429,0.719,0.0204,22.28
0.455,0.21,0.3,0.8086,0.9165,0.3997,0.2688,0.2252,0.989,0.3975,23.58
0.291,0.967,0.8433,0.716,0.946,0.974,0.4214,0.906,0.0164,0.2878,25.05
0.6855,0.3127,0.598,0.4446,0.7275,0.3054,0.9556,0.37,0.923,0.317,25.84
0.7705,0.3877,0.9517,0.03114,0.646,0.5703,0.8755,0.2693,0.099,0.00392,15.79
0.848,0.879,0.97,0.479,0.684,0.974,0.6357,0.62,0.9805,0.7085,34.25
0.633,0.2505,0.8203,0.8975,0.819,0.9746,0.3098,0.8643,0.1192,0.01637,21.73
0.4546,0.7275,0.1545,0.8735,0.939,0.8726,0.2375,0.1367,0.1559,0.0934,16.25
0.331,0.2212,0.9707,0.4905,0.8047,0.3125,0.888,0.03476,0.3958,0.974,25.92
0.0748,0.512,0.1957,0.1884,0.8574,0.2874,0.2258,0.4539,0.287,0.2744,15.63
0.7144,0.8784,0.496,0.657,0.04752,0.4778,0.9453,0.486,0.2395,0.0662,18.0
0.97,0.7227,0.2751,0.6855,0.5396,0.4207,0.844,0.0527,0.515,0.1871,18.83
0.1077,0.257,0.634,0.5244,0.3315,0.4265,0.2898,0.7935,0.699,0.8936,27.48
0.2123,0.1182,0.948,0.6406,0.1196,0.9595,0.3728,0.06885,0.661,0.7065,23.58
0.8228,0.2491,0.3347,0.836,0.1426,0.5034,0.5874,0.565,0.5796,0.3467,21.75
0.4668,0.294,0.9746,0.1678,0.05783,0.1849,0.789,0.369,0.1517,0.424,16.25
0.901,0.9277,0.6685,0.0314,0.7134,0.907,0.5596,0.1921,0.5576,0.115,19.95
0.8823,0.974,0.6,0.5454,0.1133,0.741,0.572,0.4688,0.823,0.1175,22.33
0.892,0.5137,0.824,0.0822,0.9565,0.882,0.8184,0.3308,0.176,0.3425,22.36
0.1943,0.7773,0.9214,0.4324,0.6606,0.778,0.2664,0.353,0.1159,0.648,21.28
0.167,0.946,0.11847,0.1759,0.6724,0.955,0.933,0.1954,0.3625,0.7515,25.81
0.417,0.501,0.4463,0.4324,0.4036,0.0587,0.3867,0.4543,0.968,0.0959,18.7
0.773,0.4724,0.744,0.1683,0.1931,0.4377,0.5493,0.1791,0.902,0.806,24.45
0.4272,0.623,0.1914,0.7925,0.4048,0.8877,0.517,0.5327,0.2275,0.07104,18.73
0.823,0.6636,0.1587,0.85,0.7534,0.824,0.06198,0.2861,0.2937,0.556,20.39
0.4502,0.9385,0.9487,0.2218,0.4077,0.4626,0.321,0.3823,0.9897,0.926,28.3
0.0902,0.8887,0.628,0.8394,0.6313,0.751,0.291,0.1769,0.2162,0.1163,16.7
0.010605,0.8203,0.00417,0.455,0.8926,0.0872,0.1908,0.285,0.4617,0.646,18.84
0.37,0.4175,0.4807,0.5063,0.02019,0.03824,0.969,0.1118,0.9854,0.754,24.44
0.932,0.8213,0.606,0.4048,0.304,0.2185,0.623,0.129,0.2932,0.405,16.19
0.5693,0.862,0.4153,0.4197,0.731,0.629,0.8643,0.574,0.0818,0.9395,27.33
0.879,0.362,0.0901,0.859,0.475,0.2798,0.3152,0.8203,0.4246,0.3096,20.23
0.04422,0.2473,0.95,0.2429,0.4773,0.0707,0.2673,0.965,0.7217,0.4504,23.33
0.759,0.0194,0.516,0.4963,0.4414,0.8833,0.796,0.4211,0.7056,0.2374,24.23
0.665,0.3843,0.8,0.1733,0.8125,0.8037,0.137,0.99,0.9023,0.356,27.95
0.112,0.3179,0.51,0.4453,0.2279,0.2954,0.929,0.273,0.2695,0.4976,19.19
0.686,0.8735,0.4753,0.2435,0.64,0.4622,0.001926,0.5986,0.387,0.02454,14.945
0.79,0.264,0.1321,0.5967,0.1892,0.952,0.1147,0.362,0.08856,0.4692,15.99
0.9375,0.3757,0.4343,0.9683,0.3855,0.808,0.422,0.642,0.8867,0.654,29.73
0.3052,0.41,0.9478,0.8984,0.1438,0.1027,0.5977,0.5117,0.05292,0.539,18.53
0.2646,0.10846,0.2163,0.761,0.8022,0.2598,0.2788,0.5557,0.1216,0.1367,15.1
0.4546,0.3174,0.8022,0.6343,0.7383,0.8174,0.853,0.1935,0.9824,0.593,30.53
0.843,0.3914,0.7876,0.64,0.92,0.6943,0.1505,0.2551,0.836,0.822,27.81
0.03915,0.6807,0.977,0.6377,0.2489,0.696,0.2009,0.7427,0.9546,0.2673,25.47
0.939,0.4087,0.7026,0.5757,0.7314,0.4802,0.0973,0.07446,0.722,0.2277,17.8
0.795,0.4128,0.9688,0.516,0.8574,0.7476,0.04153,0.2043,0.6436,0.07635,18.58
0.3323,0.03378,0.9424,0.1942,0.4517,0.4294,0.334,0.908,0.9683,0.789,29.66
0.739,0.04605,0.882,0.782,0.598,0.429,0.8237,0.9707,0.284,0.583,27.95
0.1088,0.2352,0.1484,0.181,0.3008,0.0743,0.782,0.9375,0.772,0.2666,22.48
0.262,0.153,0.3484,0.4233,0.6523,0.03084,0.611,0.1799,0.562,0.3696,17.62
0.5356,0.3716,0.4407,0.5034,0.826,0.682,0.5493,0.911,0.06204,0.1781,21.25
0.8643,0.4075,0.2313,0.1451,0.5557,0.5215,0.4534,0.772,0.7603,0.0425,20.72
0.3372,0.591,0.4634,0.1017,0.436,0.043,0.528,0.513,0.7793,0.1858,18.45
0.7344,0.9966,0.9243,0.4373,0.906,0.0691,0.1987,0.85,0.6035,0.6265,25.73
0.5464,0.573,0.8794,0.1222,0.796,0.7153,0.2705,0.05222,0.6777,0.901,24.98
0.0992,0.02185,0.9424,0.552,0.7114,0.88,0.803,0.2822,0.59,0.802,29.53
0.7515,0.9014,0.3757,0.835,0.2496,0.6714,0.72,0.3352,0.56,0.4656,23.84
0.726,0.901,0.4607,0.518,0.43,0.2062,0.7,0.211,0.788,0.93,26.48
0.498,0.4624,0.3892,0.722,0.999,0.6177,0.928,0.66,0.739,0.05493,27.1
0.943,0.01138,0.2742,0.4497,0.2676,0.628,0.8965,0.521,0.6206,0.1353,21.33
0.1333,0.3132,0.565,0.3516,0.3232,0.914,0.9272,0.06793,0.587,0.169,20.61
0.4211,0.4329,0.268,0.433,0.6313,0.3855,0.5933,0.878,0.04822,0.6567,22.72
0.7134,0.522,0.1708,0.8335,0.9565,0.1195,0.7554,0.1799,0.806,0.11975,21.11
0.274,0.197,0.2588,0.03001,0.3691,0.834,0.848,0.704,0.8516,0.8394,30.83
0.733,0.6772,0.62,0.3953,0.0902,0.3467,0.952,0.0982,0.392,0.53,19.5
0.5435,0.726,0.06107,0.2078,0.5215,0.4302,0.4731,0.3088,0.4912,0.004627,14.68
0.3367,0.178,0.09283,0.4888,0.2385,0.4888,0.000928,0.458,0.359,0.4915,15.734
0.3096,0.4443,0.764,0.2698,0.674,0.614,0.515,0.1559,0.5283,0.6655,22.94
0.98,0.4329,0.6685,0.622,0.6533,0.1841,0.078,0.1859,0.793,0.5645,20.36
0.601,0.7627,0.7334,0.382,0.539,0.3801,0.741,0.6665,0.993,0.894,32.53
0.9863,0.12177,0.9517,0.4092,0.5566,0.782,0.9004,0.06003,0.662,0.639,26.27
0.6987,0.2822,0.3533,0.1327,0.02611,0.5996,0.00509,0.8994,0.7964,0.679,23.3
0.923,0.9443,0.3928,0.706,0.262,0.199,0.238,0.846,0.2026,0.865,22.66
0.964,0.03244,0.8735,0.8457,0.1445,0.07654,0.1885,0.692,0.3293,0.3376,16.92
0.8794,0.561,0.0608,0.11304,0.1401,0.6675,0.4216,0.8516,0.552,0.3909,21.34
0.266,0.3293,0.1786,0.718,0.962,0.2942,0.2399,0.0278,0.2358,0.804,18.92
0.05405,0.1637,0.3616,0.27,0.772,0.508,0.7373,0.9077,0.8115,0.6187,30.16
0.644,0.675,0.837,0.1763,0.9165,0.1443,0.8335,0.1323,0.06757,0.1979,15.516
0.1471,0.4253,0.5127,0.651,0.1678,0.637,0.003084,0.7666,0.4302,0.06494,16.67
0.4988,0.5405,0.00533,0.3364,0.5747,0.8003,0.7085,0.3225,0.947,0.6357,27.67
0.9893,0.2607,0.1853,0.9575,0.631,0.01494,0.3438,0.6157,0.69,0.7886,25.1
0.8516,0.6094,0.568,0.2119,0.1833,0.03894,0.3682,0.4448,0.4897,0.3665,15.85
0.627,0.67,0.128,0.5054,0.742,0.3228,0.8867,0.3884,0.02344,0.2014,17.06
0.3633,0.6475,0.9136,0.792,0.977,0.97,0.5986,0.3623,0.12256,0.11676,21.77
0.6396,0.03906,0.692,0.7207,0.494,0.2152,0.9634,0.7466,0.01494,0.557,22.78
0.0803,0.5,0.0613,0.06616,0.6377,0.786,0.5396,0.3035,0.5093,0.472,20.98
0.307,0.0323,0.1477,0.4333,0.1323,0.4863,0.47,0.474,0.721,0.3936,20.03
0.8774,0.3315,0.939,0.2004,0.6333,0.1866,0.6025,0.4438,0.6997,0.4841,22.95
0.5884,0.401,0.2847,0.81,0.2177,0.4443,0.3474,0.00804,0.3408,0.61,16.84
0.344,0.7256,0.2341,0.3816,0.5454,0.4717,0.06137,0.04297,0.00949,0.5757,12.805
0.786,0.1967,0.8193,0.7153,0.691,0.5815,0.726,0.4568,0.25,0.08826,20.0
0.3928,0.4292,0.327,0.24,0.1938,0.2078,0.3398,0.2556,0.512,0.956,20.14
0.539,0.09973,0.01242,0.02724,0.6953,0.4392,0.906,0.8896,0.374,0.2573,22.16
0.03287,0.85,0.3582,0.644,0.1633,0.901,0.8926,0.819,0.0775,0.9033,28.5
0.957,0.2188,0.9062,0.9453,0.6484,0.54,0.10156,0.5205,0.3882,0.307,20.28
0.1661,0.602,0.9775,0.4302,0.4065,0.5884,0.796,0.2556,0.771,0.999,30.14
1.0,0.8823,0.604,0.9346,0.7017,0.6826,0.1619,0.8413,0.2534,0.5063,24.56
0.2423,0.723,0.808,0.1675,0.555,0.09845,0.1259,0.104,0.1285,0.1807,9.695
0.583,0.402,0.679,0.1726,0.326,0.815,0.4434,0.584,0.02158,0.689,20.78
0.5137,0.989,0.3167,0.901,0.6514,0.0973,0.010254,0.0768,0.739,0.4998,18.42
0.3574,0.03165,0.376,0.1705,0.00342,0.481,0.3123,0.904,0.2449,0.383,17.33
0.2788,0.1322,0.919,0.615,0.2808,0.5166,0.02068,0.7793,0.714,0.663,24.78
0.947,0.1566,0.3855,0.3176,0.992,0.513,0.522,0.582,0.05978,0.003544,16.12
0.01137,0.621,0.217,0.667,0.3528,0.923,0.2327,0.138,0.4807,0.2222,17.28
0.988,0.4023,0.09515,0.3064,0.4412,0.9463,0.781,0.504,0.4434,0.3296,22.73
0.7856,0.9834,0.0872,0.782,0.336,0.796,0.3994,0.8867,0.4246,0.4211,24.62
0.7446,0.3684,0.86,0.6606,0.8833,0.2249,0.31,0.0701,0.3967,0.5117,18.86
0.3323,0.827,0.5693,0.0856,0.8877,0.4644,0.7197,0.5474,0.622,0.602,26.64
0.0628,0.3674,0.921,0.0682,0.0923,0.678,0.00971,0.4885,0.3745,0.6875,18.83
0.2474,0.6045,0.3418,0.168,0.591,0.882,0.759,0.3755,0.8154,0.805,29.52
0.10046,0.08417,0.171,0.764,0.5615,0.765,0.995,0.69,0.866,0.1761,28.11
0.502,0.581,0.1603,0.8003,0.1333,0.7856,0.787,0.7114,0.297,0.2275,21.89
0.4976,0.424,0.005875,0.776,0.0456,0.6953,0.6016,0.758,0.557,0.9136,28.02
0.8887,0.6978,0.1743,0.639,0.722,0.4033,0.9,0.0699,0.013916,0.2296,15.94
0.8486,0.2426,0.4656,0.5234,0.0237,0.3901,0.1702,0.6367,0.312,0.6636,18.73
0.9424,0.303,0.3286,0.1511,0.1667,0.9824,0.8833,0.956,0.6807,0.3997,28.03
0.05573,0.4219,0.1808,0.3582,0.785,0.546,0.4993,0.6997,0.7363,0.987,30.39
0.882,0.6104,0.2815,0.615,0.2218,0.779,0.09454,0.2751,0.2556,0.423,16.14
0.1313,0.687,0.4446,0.8804,0.1885,0.4814,0.5747,0.9414,0.3093,0.0712,20.53
0.3713,0.508,0.2876,0.926,0.635,0.8735,0.3105,0.08887,0.3994,0.8545,24.14
0.02887,0.264,0.483,0.1592,0.7993,0.695,0.03029,0.908,0.279,0.6187,22.72
0.0649,0.2063,0.4963,0.906,0.4922,0.1821,0.1143,0.5454,0.8413,0.08185,18.77
0.5728,0.239,0.7705,0.789,0.584,0.7627,0.1764,0.2773,0.4268,0.9517,25.28
0.1707,0.2769,0.4055,0.3718,0.871,0.9434,0.05634,0.7188,0.1709,0.686,23.31
0.9927,0.889,0.441,0.4453,0.808,0.04776,0.607,0.1682,0.8926,0.589,23.84
0.8633,0.7075,0.7495,0.829,0.311,0.4033,0.608,0.9946,0.639,0.243,25.86
0.9414,0.4053,0.536,0.8755,0.1957,0.855,0.10785,0.8223,0.5034,0.1343,20.8
0.666,0.1549,0.4888,0.824,0.1126,0.5137,0.2051,0.4424,0.4832,0.7974,22.0
0.2107,0.6924,0.1866,0.1871,0.379,0.8994,0.6777,0.6353,0.1766,0.4321,21.45
0.7793,0.01854,0.732,0.8027,0.7124,0.644,0.6064,0.7236,0.3977,0.8896,29.86
0.6406,0.2362,0.6772,0.1686,0.8955,0.1752,0.4714,0.739,0.03848,0.2686,17.28
0.8325,0.1415,0.9175,0.7163,0.1627,0.8154,0.8916,0.3342,0.3682,0.426,23.33
0.09033,0.8853,0.8223,0.03738,0.7246,0.583,0.5796,0.042,0.7373,0.10034,19.03
0.2074,0.7373,0.2764,0.8276,0.454,0.614,0.1981,0.692,0.6816,0.281,22.67
0.9478,0.5093,0.304,0.1693,0.658,0.2573,0.862,0.5967,0.979,0.6274,28.38
0.533,0.1554,0.5605,0.7104,0.7476,0.06247,0.3855,0.3464,0.918,0.2969,21.47
0.1056,0.1929,0.8,0.399,0.03087,0.8364,0.5425,0.1423,0.55,0.8135,23.27
0.645,0.7188,0.841,0.07416,0.6646,0.6685,0.4294,0.8813,0.5547,0.4587,25.94
0.3508,0.2223,0.675,0.01082,0.3179,0.526,0.835,0.7183,0.2264,0.05994,17.89
0.2834,0.06635,0.4404,0.812,0.722,0.6953,0.957,0.2998,0.7397,0.9478,32.03
0.3718,0.2089,0.767,0.1877,0.1139,0.00398,0.7617,0.05353,0.6133,0.3635,15.91
0.6562,0.1093,0.918,0.9126,0.77,0.2026,0.9673,0.963,0.7627,0.607,32.88
0.2866,0.01031,0.7856,0.6914,0.363,0.7725,0.621,0.5273,0.136,0.961,26.12
0.221,0.373,0.722,0.041,0.551,0.3884,0.6284,0.05072,0.782,0.04382,16.86
0.2952,0.2512,0.541,0.53,0.2056,0.712,0.1527,0.6084,0.918,0.7324,26.42
0.508,0.2104,0.4348,0.609,0.627,0.0361,0.05026,0.253,0.1735,0.3699,12.38
0.869,0.7026,0.06155,0.763,0.0667,0.6465,0.5737,0.4304,0.558,0.455,21.62
0.876,0.3745,0.6123,0.05533,0.4824,0.9775,0.4622,0.4434,0.2245,0.8013,23.47
0.1339,0.0622,0.2922,0.3364,0.912,0.583,0.9854,0.9346,0.0615,0.709,27.55
0.7993,0.4148,0.9756,0.9927,0.2578,0.4072,0.841,0.6284,0.5825,0.9824,31.36
0.612,0.9517,0.639,0.757,0.7476,0.7515,0.6987,0.2435,0.04797,0.839,25.08
0.466,0.09766,0.977,0.4993,0.6934,0.693,0.1647,0.3965,0.4868,0.6787,23.55
0.4517,0.9893,0.984,0.6694,0.13,0.1204,0.2233,0.3877,0.7515,0.05515,16.66
0.344,0.525,0.997,0.865,0.001439,0.04034,0.577,0.939,0.4246,0.10614,19.7
0.3347,0.1931,0.9204,0.5435,0.9497,0.797,0.3708,0.2957,0.0195,0.7754,22.88
0.3674,0.000485,0.3147,0.122,0.6855,0.678,0.975,0.1472,0.984,0.0394,22.23
0.08246,0.86,0.9067,0.1112,0.2617,0.9053,0.10626,0.7817,0.3064,0.507,21.7
0.0457,0.9673,0.713,0.3496,0.05698,0.0614,0.7256,0.689,0.134,0.2961,16.89
0.484,0.2218,0.5044,0.586,0.943,0.1975,0.1799,0.0865,0.2375,0.5957,16.69
0.6616,0.5234,0.3408,0.05853,0.906,0.6646,0.1615,0.311,0.9824,0.7656,26.22
0.4182,0.997,0.7754,0.1782,0.7666,0.98,0.1226,0.321,0.8755,0.3428,24.12
0.366,0.8057,0.5527,0.5317,0.6426,0.1599,0.4153,0.4048,0.05814,0.8345,20.17
0.5796,0.94,0.695,0.4106,0.9463,0.3071,0.853,0.63,0.1423,0.894,27.6
0.1294,0.1869,0.8613,0.9336,0.894,0.831,0.354,0.03528,0.5205,0.10266,19.9
0.0706,0.1321,0.3464,0.8,0.3723,0.669,0.1056,0.02768,0.7505,0.475,19.17
0.806,0.0957,0.005592,0.492,0.777,0.05453,0.571,0.10376,0.1622,0.576,15.59
0.1884,0.503,0.10236,0.9814,0.2732,0.243,0.1421,0.554,0.6123,0.2798,18.11
0.669,0.1605,0.3823,0.2212,0.2064,0.998,0.7603,0.628,0.5796,0.943,29.48
0.2367,0.826,0.2296,0.362,0.4548,0.0657,0.761,0.3071,0.769,0.1658,18.88
0.3735,0.873,0.3774,0.183,0.638,0.7085,0.206,0.4421,0.801,0.694,25.25
0.646,0.687,0.3499,0.8633,0.2239,0.2277,0.2566,0.3862,0.58,0.2444,17.1
0.5547,0.719,0.2086,0.7896,0.5054,0.7617,0.4722,0.3542,0.6904,0.616,25.72
0.871,0.5117,0.59,0.7856,0.5527,0.846,0.9824,0.67,0.773,0.1376,28.5
0.1871,0.3384,0.2798,0.638,0.692,0.11597,0.909,0.4358,0.7163,0.3694,23.72
0.3992,0.809,0.02493,0.0561,0.5054,0.631,0.9785,0.3313,0.692,0.837,27.45
0.6797,0.211,0.8496,0.4666,0.6035,0.2107,0.6646,0.5234,0.511,0.0647,19.1
0.584,0.2644,0.4727,0.353,0.9507,0.3682,0.5264,0.9106,0.72,0.813,30.53
0.1882,0.2126,0.6577,0.3079,0.1501,0.3198,0.3213,0.198,0.8955,0.2328,17.22
0.3623,0.1503,0.1926,0.09076,0.3713,0.2172,0.2062,0.2678,0.3506,0.97,18.03
0.03467,0.488,0.1686,0.1798,0.443,0.0779,0.816,0.3708,0.961,0.0644,19.28
0.863,0.3237,0.6997,0.0525,0.605,0.9165,0.3523,0.938,0.4553,0.4114,24.9
0.8184,0.6675,0.1425,0.08655,0.702,0.955,0.808,0.6455,0.1486,0.2566,21.66
0.1077,0.7744,0.445,0.3005,0.763,0.909,0.0873,0.5522,0.5747,0.8735,27.02
0.2505,0.0393,0.6636,0.5576,0.2446,0.8335,0.4863,0.834,0.2634,0.969,27.77
0.72,0.6943,0.5195,0.5293,0.1621,0.5366,0.10876,0.2861,0.5703,0.4202,17.66
0.892,0.1912,0.10205,0.4656,0.5063,0.766,0.1458,0.08075,0.7705,0.643,21.05
0.696,0.847,0.939,0.02312,0.6396,0.5835,0.1486,0.5947,0.733,0.6104,24.69
0.528,0.5454,0.9043,0.851,0.973,0.01258,0.753,0.2727,0.5728,0.5337,24.67
0.799,0.551,0.266,0.7544,0.6562,0.0354,0.9736,0.006523,0.0949,0.3792,16.2
0.815,0.2559,0.007607,0.4885,0.00244,0.3308,0.1339,0.3716,0.3196,0.605,14.805
